1912.67,2800.67,759.64,1406.09,1448.67,1204.28,1113.5,1801.08,1501.23,1091.3,793.49,1535.77,1299.87,1861.63,1214.87,1505.35,946.24,645.97,781.82,815.43,586.43,1095.24,905.9,813.61,1301.61,694.31,1978.28,1946.04,614.82,1140.47,695.87,2022.58,1606.53,1446.35,977.85,735.81,2130.91,1234.35,605.63,1105.47,1506.68,1256.13,730.91,1592.87,695.2,1229.91,930.55,832.86,1988.62,1268.72,830.72,1423.88,992.93,1386.95,716.52,1193.05,878.85,717.65,1362.52,1145.28,602.45,784.93,849.77,1284.06,884.49,1173.65,1666.23,908.69,1172.04,734.21,892.47,922.75,1321.8,487.42,1810.63,3031.74,3634.19,3371.77,2957.24,827.66,1682.52,1135.18,3431.35,2997.14,3101.36,2902.48,3857.22,4740.95,5694.86,5092.67,5792.62,4756.86,3524.09,4585.4,5792.62,3526.73,5792.62,5535.53,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62
1241.39,757.82,934.45,889.46,569.54,1127.48,1084.06,771.28,575.76,663.79,1342.18,1078.97,1004.66,1254.54,582.12,597.72,1756.76,1609.23,1257.69,1502.78,1183.17,1204.54,1435.74,2104.14,1502.92,1678.9,1335.24,1085.23,957.16,1270.6,926.17,618.95,706.59,805.03,666.43,632.63,517.16,445.41,819.99,628.35,2679.93,5792.62,5068.37,5434.43,1189.16,1018.72,1145.21,1655.27,3984.24,3417.03,4016.16,4431.9,4596.74,5120.24,5792.62,5747.12,5527.81,5332.94,4192.43,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5178.71,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4955.94,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5442.26,5792.62,5792.62,5792.62,5792.62,5792.62
1724.65,2196.22,2362.44,1412.31,756.9,702.65,1053.75,1334.84,606.91,901.71,1562.87,784.8,461.95,1064.37,820.97,1253.38,1558.5,1605.36,755.7,1540.44,786.02,1010.08,3140.3,3728.13,2082.18,1851.97,2192.92,1381.26,1866.63,4181.07,5792.62,5792.62,5792.62,2425.12,1978.03,1508.71,2161.2,3178.09,3721.45,3058.19,3786.27,5146.3,5792.62,5792.62,4763.93,3530.71,1846.46,2098.99,2038.88,2100.73,1411.03,4609.71,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5708.87,5792.62,5533.55,5045.4,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5317.79,3814.33,2739.23,2553.98,4193.21,4638.39,5792.62,4320.06,3457.66,3211.74,4011.35,5148.84,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62
1007.45,1371.5,1362.71,1125.65,771.5,896,1929.08,1624.3,2119.16,1495.05,1195.71,999.62,1004.54,2161.92,1446.97,1009.19,1728.88,2179.45,1892.99,1332.54,1433.12,1911.22,946.54,1114.24,2216.97,901.26,2321.1,1032.09,1964.72,1357.05,1691.7,1441.08,1383.98,2123.63,1499.82,1921.86,3346.5,2731.15,1257.16,823.23,1475.29,1349.61,1489.21,1449.56,1971.98,1886.61,1808.86,1974.84,2042.92,1689.15,1108.19,1195.32,1874.25,1120.87,1283.09,2203.39,5385.98,5792.62,5792.62,5322.69,5792.62,5525.07,4399.54,5792.62,5792.62,2394.45,5029.5,4691.13,3855.68,3550.56,3777.16,3629.65,2643.71,2500.59,3459.92,3348.17,3836.96,3618.99,2747.34,2565.32,2588.68,3076.57,3133.22,3880.88,3431.37,3938.22,3304.93,2800.15,2661.93,3028.25,2501.03,2259.85,2136.28,2796.41,2937.38,2560.74,2199.72,1564.57,2945.4,2181.95,3037.54,2036.06,1580.36,2763.89,1693.56,2825.01,1905.73,1678.71,1505.97,1747.46,1666.38,1893.23,1794.59,1612.69,1495.4,1025.22,1671.36,1698.77,1189.68,1111.57,924.25,1348.15,1583.24,691.72,588.53,703.5,740.66,1843.84
1059.7,917.48,778.35,1174.84,1689.67,662.79,755.98,691.74,985.28,982.92,890.98,1120.9,1052.13,835.79,903.05,909,998.04,1145.92,920.43,1274.46,1059.13,1476.32,1689.24,1023.95,1185.24,1122.3,1524.61,1685.21,1300.52,1735.17,1135.08,1088.58,693.62,818.71,1296.71,3999.07,5197.32,5792.62,4452.9,2062.51,821.7,1222.73,841.15,2287.59,1654.29,2100.46,1472.14,2255.5,2740.97,3118.61,2903.52,3340.23,2879.63,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5127.39,4572.05,4399.58,4953.34,5376.34,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4353.68,5792.62,5792.62,5792.62,5792.62,5792.62,4558.64,3897.89,2435.58,2716.91,3612.23,3800.39,3527.24,3936.09,3429.14,3320.45,3721.68,3635.5,4622.45,4102.85,2438.46,1895.98,1992.35,1767.53,1931.36,4367.47,5075.24,3627.85
2483.06,926.24,962.69,1520.14,1752.62,1047.4,1239.2,2295.56,2323.18,735.42,2179.82,1493.25,1317.41,575.41,1270.47,788.9,772.07,2381.87,882.31,1490.67,1394.13,522.26,827.54,649.8,1161.79,1202.18,1076.36,1776.43,1503.2,583.28,702.9,798.64,1033.56,896.11,1079.23,352.49,432.97,764.8,906.5,4517.1,5792.62,5216.89,5792.62,4764.39,1919.29,1208.63,1687.33,2595.21,4625,2086.41,3003.77,2634.09,3865.07,4636.87,5167.84,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5221.87,5792.62,5786.29,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5332.33,4881.49,5792.62,5544.97,5074.45,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5208.52,4712.57,5209.27,5776.91,4542.65,4376.54,4914.51,4627.41,4749.94,5238.39,4998.85,3931.89,4257.23,4412.26,5655.24,5792.62,3602.51
1609.85,1324.38,646,1143.47,1188.72,914.57,973.5,657.39,1082.57,625.74,570.48,1149.86,819.48,627.76,647.76,1076.23,668.92,576.46,716.94,1017.78,1089.74,1338.15,775.14,703.78,417.07,917.25,763.49,1805.14,972.99,737.64,847.1,784.54,796.66,1078.2,965.8,688.9,987.84,1053.1,436.46,375.71,769.96,905.82,637.3,1543.9,1862.84,1077.81,1200.85,389.29,1174.81,996.55,958.68,1051.28,1364.39,4843.44,3725.25,1956.89,640.79,552.98,622.82,1842.84,2468.96,4980.01,3950.02,4417.1,4509.4,5792.62,5554.85,4715.72,5031.02,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5731.83,5312.23,5425.24,5792.62,5792.62,5792.62,5792.62,5792.62,5628.25,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62
1422.23,834.66,1055.46,1171.43,1956.31,1793.4,1407.8,1601,1165.27,1111.86,1805.38,1723.11,2493.12,954.46,709.16,610.23,919.37,1352.06,555.37,1649.99,1750.64,1095.89,856.37,1195.71,632.12,947.82,1259.05,1102.63,1058.5,948.08,756.47,1022.07,590.19,1100.53,473.51,480.08,1014.79,879.9,871.16,4773.32,5792.62,5792.62,2404.28,3031.99,4332.49,1341.95,982.22,4082.4,3944.38,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5751.44,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4624.07,5792.62,5792.62,5792.62,5792.62,4335.27,4060.73,5396.17,5792.62,2070.63,2320.3,3377.33,3876.26,4799.88,5387.38,5162.05,4965.3,5201.44,5634.9,5561.11,5731.49,5792.62,5126.08,4946.19,1674.96,1517.23
963.43,815.7,989.68,702.79,1185.64,546.06,1856.93,1083.71,801.98,566.25,567.68,480.75,581.97,388.43,1093.45,533.75,686.1,587.16,2029.19,592.87,566.74,943.83,784.2,709.29,740.12,870.97,757.76,1144.98,1055.26,1140.18,1417.56,1883.1,2082.9,1590.53,986.84,943.4,2313.95,5792.62,5792.62,3499.36,1453.95,1249.61,887.17,1700.27,797.24,3795.19,3278.56,4757.46,5527.85,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4469.92,5223.5,3503.68,4951.48,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5680.99,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4500.12,5792.62,5792.62,5284.44,3454.38,3032.14,2400.91,3417.74,4855.48,5792.62,3761.97,3398.14,5792.62,4975.62,4544.87,4116.26,2736.98,2231.8,2199.9,2019.93,3834.54,3653.21,3253.92,2508.85,3534.98
1294.33,1893.13,1304.84,740.81,790.33,1122.67,892.64,471.76,711.58,659.73,754.32,908.46,1693.1,1106.3,1209.76,746.44,1498.61,1019.41,686.52,906.44,560.96,655.47,1307.26,601.19,987.97,909.03,682.41,938.93,1421.55,705.65,552.77,2203.13,3968.61,3326.3,3920.51,817.17,2395.89,1802.15,881.22,1911.07,3278.76,1962.5,2849.37,3424.72,4267.71,3708.82,3927.81,4743.53,5254.8,4123.53,4878.91,2922.81,3696.48,3444.59,4010.42,2065.56,3397.24,4089.7,5224.54,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5398.87,5792.62,5792.62,5792.62,5792.62,5792.62,5504.8,5782.19,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,5792.62,4610.28,5400.37,4550.77,4631.24,5296.02,5465.57,5792.62,4575.52,5792.62,5153.05,5594.69,3969.88,5101.63,5621.85,5511.08,5150.95,3468.57,2985.79,2379.32,1561.76,1730.38,1961.39,2109.78,2079.33,2308.16,2247.88,2042.95,2255.78,1638.85,2432.44,2125.29,3665,2368.12,2951.95,4319.39,2166.81,2939.34
