238.220001,189.479996,164.259995,101.419998,95.779999,45.919998,41.419998,56.199997,72.299995,33.759998,23.180000,46.919998,28.500000,6.260000,6.260000,5.100000,5.100000,17.359999,20.459999,24.000000,34.340000,37.079998,31.340000,28.260000,33.959999,28.039999,24.279999,22.020000,16.980000,14.020000,8.080000,5.100000,5.100000,5.100000,5.100000,10.219999,12.000000,10.860000,12.540000,11.440000,13.040000,8.080000,16.980000,17.719999,14.020000,10.860000,16.980000,5.100000,15.339999,12.540000,13.040000,12.000000,8.080000,3.620000,6.260000,5.100000,9.559999,6.260000,10.860000,8.860000,10.219999,10.219999,10.860000,12.000000
133.660004,93.079994,157.639999,161.179993,113.720001,112.820000,80.139999,64.760002,29.400000,19.480000,46.639999,53.439999,48.700001,44.779999,26.840000,26.599998,22.299999,19.139999,22.600000,31.559999,42.360001,43.279999,41.899998,29.400000,24.820000,21.719999,36.739998,19.480000,27.320000,27.080000,18.459999,16.580000,7.240000,6.260000,11.440000,9.559999,6.260000,6.260000,6.260000,7.240000,9.559999,11.440000,11.440000,9.559999,11.440000,8.860000,7.240000,3.620000,0.000000,0.000000,0.000000,3.620000,6.260000,7.240000,8.080000,7.240000,10.860000,10.219999,9.559999,9.559999,8.080000,6.260000,5.100000,5.100000
62.799999,76.699997,16.180000,0.000000,0.000000,0.000000,3.620000,8.080000,12.000000,14.920000,16.180000,15.780000,14.920000,14.480000,13.040000,10.860000,9.559999,8.080000,8.080000,7.240000,8.080000,8.860000,9.559999,10.860000,9.559999,6.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,9.559999,13.040000,16.580000,19.820000,22.020000,24.000000,25.599998,26.599998,27.799999,25.840000,23.740000,22.879999,21.400000,20.779999,18.799999,16.980000,15.339999,14.020000,13.040000,12.000000,12.540000,12.540000,12.540000,12.540000,12.000000,11.440000,10.860000,10.219999,9.559999,8.860000,8.860000
84.500000,82.459999,68.479996,58.259998,47.739998,39.639999,27.799999,34.520000,44.480000,41.739998,32.579998,22.879999,27.559999,28.959999,35.820000,42.059998,42.820000,57.680000,72.400002,59.919998,57.239998,31.959999,24.539999,16.580000,14.920000,12.000000,9.559999,14.020000,10.219999,7.240000,9.559999,6.260000,7.240000,6.260000,6.260000,7.240000,7.240000,11.440000,10.219999,8.080000,7.240000,7.240000,7.240000,10.219999,13.540000,6.260000,6.260000,5.100000,0.000000,0.000000,7.240000,10.219999,15.339999,21.100000,23.459999,24.279999,22.020000,25.080000,24.279999,26.340000,26.340000,26.840000,28.260000,33.360001
144.459991,119.079994,58.599998,47.200001,95.439995,104.599998,108.419998,118.199997,93.779999,99.400002,63.739998,34.520000,53.320000,51.059998,53.699997,44.180000,33.559998,38.480000,42.059998,42.360001,34.899998,29.400000,26.840000,33.360001,35.639999,31.139999,27.080000,26.340000,28.039999,25.080000,24.539999,23.740000,24.000000,19.480000,28.959999,24.279999,28.500000,27.320000,29.619999,28.959999,28.959999,24.539999,17.359999,13.040000,6.260000,7.240000,5.100000,7.240000,10.860000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,8.860000,9.559999,10.860000,9.559999,8.080000,8.080000,8.080000,7.240000
47.739998,45.340000,43.119999,40.139999,26.599998,16.980000,21.400000,15.339999,19.820000,34.139999,29.400000,22.299999,28.959999,35.099998,30.279999,31.139999,34.899998,33.759998,40.939999,38.139999,41.899998,30.279999,24.000000,17.359999,14.480000,11.440000,3.620000,10.219999,17.719999,23.459999,24.279999,25.080000,25.340000,24.000000,22.299999,20.459999,18.100000,17.359999,17.719999,16.980000,14.920000,11.440000,8.080000,5.100000,0.000000,0.000000,8.080000,12.000000,15.339999,17.359999,18.459999,19.480000,19.820000,19.480000,19.139999,18.100000,16.980000,15.780000,14.920000,14.480000,14.480000,14.480000,14.020000,14.020000
63.020000,60.359997,48.279999,39.480000,32.779999,28.719999,22.600000,27.559999,19.820000,20.779999,20.779999,20.779999,27.080000,26.340000,20.139999,20.139999,16.580000,27.080000,24.539999,29.400000,25.340000,30.279999,30.279999,20.139999,14.920000,7.240000,5.100000,9.559999,11.440000,12.540000,15.339999,17.359999,18.459999,22.879999,20.459999,18.799999,10.860000,9.559999,8.080000,8.080000,6.260000,0.000000,7.240000,3.620000,3.620000,5.100000,0.000000,7.240000,10.860000,6.260000,8.080000,7.240000,6.260000,7.240000,8.860000,11.440000,14.020000,16.980000,17.719999,17.359999,16.180000,15.780000,14.920000,13.540000
79.720001,169.300003,109.500000,65.059998,67.040001,42.680000,54.899998,67.820000,43.119999,75.080002,63.419998,34.340000,35.099998,59.699997,57.799999,50.020000,36.020000,35.099998,32.980000,30.059999,25.599998,23.459999,12.000000,21.400000,23.180000,23.180000,21.719999,18.100000,19.139999,35.099998,28.500000,22.600000,17.719999,11.440000,8.080000,8.080000,11.440000,5.100000,18.459999,13.540000,12.000000,11.440000,12.540000,14.020000,10.219999,8.080000,9.559999,3.620000,3.620000,0.000000,3.620000,6.260000,3.620000,7.240000,3.620000,5.100000,6.260000,3.620000,3.620000,8.080000,7.240000,6.260000,5.100000,5.100000
132.720001,203.159988,133.779999,157.479996,83.479996,81.259995,47.340000,61.419998,76.279999,58.699997,76.979996,88.599998,20.459999,41.419998,53.079998,39.139999,44.480000,22.600000,25.340000,23.459999,24.279999,21.400000,20.779999,12.000000,18.459999,17.359999,19.139999,20.459999,16.980000,14.920000,24.820000,30.059999,35.820000,29.619999,16.980000,14.480000,13.540000,8.080000,3.620000,7.240000,6.260000,6.260000,9.559999,10.219999,10.860000,15.780000,13.540000,9.559999,8.080000,7.240000,0.000000,6.260000,6.260000,5.100000,3.620000,3.620000,3.620000,5.100000,0.000000,0.000000,0.000000,3.620000,0.000000,3.620000
200.259995,257.320007,243.979996,98.360001,44.919998,103.220001,102.639999,103.540001,86.580002,70.839996,65.760002,71.760002,44.180000,21.400000,41.419998,38.820000,14.480000,14.480000,14.020000,7.240000,0.000000,0.000000,0.000000,3.620000,7.240000,19.820000,26.599998,26.340000,26.840000,20.459999,26.840000,34.340000,23.740000,19.480000,27.320000,21.400000,16.580000,19.820000,28.959999,22.299999,13.540000,8.080000,8.080000,5.100000,8.860000,8.080000,13.540000,17.359999,13.540000,15.339999,10.860000,9.559999,9.559999,8.860000,5.100000,6.260000,5.100000,5.100000,5.100000,0.000000,5.100000,0.000000,3.620000,0.000000
117.860001,155.879990,85.040001,101.239998,42.980000,23.459999,32.180000,37.959999,39.980000,31.760000,29.619999,22.879999,22.020000,23.180000,22.600000,18.799999,32.779999,31.340000,23.740000,26.099998,12.540000,0.000000,6.260000,6.260000,3.620000,8.860000,16.180000,16.980000,14.920000,16.580000,16.180000,13.540000,18.799999,19.480000,21.100000,7.240000,7.240000,8.860000,8.080000,10.219999,8.860000,8.080000,3.620000,0.000000,0.000000,5.100000,10.860000,12.540000,8.860000,10.219999,13.540000,13.040000,11.440000,11.440000,10.219999,8.860000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,6.260000
74.439995,198.139999,155.459991,128.720001,213.239990,134.160004,76.879997,51.439999,61.320000,69.820000,70.000000,59.259998,21.400000,14.920000,25.080000,26.840000,17.719999,12.000000,10.219999,10.860000,7.240000,7.240000,10.860000,10.219999,25.340000,32.579998,29.619999,21.400000,15.780000,10.860000,13.040000,16.180000,28.260000,22.299999,14.480000,19.139999,19.480000,11.440000,5.100000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,5.100000,5.100000,7.240000,8.080000,8.080000,8.080000,6.260000,7.240000,3.620000,0.000000,0.000000,6.260000,3.620000,0.000000,3.620000,5.100000,3.620000,3.620000,0.000000
56.439999,97.680000,106.159996,96.799995,69.919998,52.939999,46.779999,41.899998,63.320000,54.059998,49.639999,35.099998,17.719999,10.860000,16.580000,21.100000,16.580000,8.860000,14.020000,14.020000,28.260000,22.879999,25.080000,19.820000,13.040000,17.719999,27.559999,33.759998,32.180000,35.279999,31.340000,29.619999,24.279999,29.400000,23.180000,22.299999,15.339999,16.580000,12.000000,6.260000,5.100000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,6.260000,7.240000,7.240000,6.260000,5.100000
119.019997,146.479996,144.119995,158.000000,81.739998,71.400002,29.400000,36.200001,42.520000,40.299999,42.059998,101.299995,57.000000,28.039999,15.780000,29.179998,26.599998,21.400000,30.500000,27.080000,8.860000,8.080000,13.540000,13.540000,13.540000,13.040000,26.099998,20.779999,20.139999,16.980000,15.780000,11.440000,8.860000,9.559999,11.440000,8.860000,7.240000,15.780000,6.260000,3.620000,3.620000,8.080000,3.620000,8.080000,3.620000,9.559999,12.540000,11.440000,10.219999,13.540000,7.240000,5.100000,10.219999,9.559999,10.219999,10.860000,3.620000,3.620000,6.260000,8.860000,3.620000,3.620000,3.620000,5.100000
66.540001,68.860001,52.320000,36.380001,29.840000,38.820000,37.959999,44.480000,52.320000,51.699997,20.459999,12.540000,26.599998,33.360001,28.719999,26.599998,13.540000,16.180000,18.100000,17.359999,15.780000,15.339999,20.459999,31.340000,25.840000,20.459999,15.339999,11.440000,13.540000,17.719999,21.719999,23.740000,23.459999,13.040000,8.860000,11.440000,10.860000,8.860000,8.080000,10.219999,12.540000,9.559999,3.620000,5.100000,0.000000,3.620000,10.219999,18.799999,22.299999,16.980000,13.540000,13.040000,12.540000,8.080000,8.080000,11.440000,14.480000,16.180000,16.580000,15.780000,14.920000,14.020000,14.020000,14.480000
77.479996,78.739998,63.219997,62.799999,40.939999,21.400000,46.500000,53.559998,55.139999,31.340000,30.059999,21.100000,14.480000,13.040000,11.440000,15.780000,16.580000,34.340000,38.820000,33.759998,28.500000,19.480000,16.580000,27.320000,31.959999,27.320000,24.279999,22.600000,13.040000,12.000000,9.559999,6.260000,5.100000,6.260000,3.620000,5.100000,5.100000,6.260000,8.080000,8.080000,10.219999,8.860000,8.080000,6.260000,8.080000,3.620000,0.000000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.799995,69.059998,13.540000,22.299999,36.739998,24.279999,14.480000,9.559999,6.260000,7.240000,10.860000,8.860000,8.860000,16.980000,26.099998,20.139999,21.400000,15.339999,8.080000,13.540000,14.020000,20.459999,19.480000,22.600000,28.039999,22.020000,15.339999,8.080000,3.620000,3.620000,6.260000,10.860000,10.860000,9.559999,9.559999,7.240000,6.260000,8.860000,7.240000,6.260000,8.860000,8.860000,7.240000,6.260000,7.240000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,7.240000,8.080000,8.080000
47.340000,56.320000,68.199997,69.820000,92.079994,48.020000,85.580002,37.799999,36.200001,55.599998,33.759998,33.959999,30.699999,28.719999,29.179998,27.799999,23.740000,19.480000,12.540000,24.279999,25.340000,22.879999,18.459999,16.580000,22.020000,23.459999,23.459999,28.260000,24.820000,30.059999,27.080000,17.359999,18.100000,19.139999,8.080000,7.240000,8.080000,9.559999,12.540000,9.559999,15.339999,19.820000,18.459999,16.580000,16.180000,15.780000,11.440000,9.559999,7.240000,8.080000,7.240000,3.620000,6.260000,5.100000,6.260000,8.860000,6.260000,8.860000,6.260000,6.260000,3.620000,3.620000,7.240000,6.260000
60.139999,87.099998,38.820000,89.259995,69.339996,67.619995,68.199997,76.459999,55.139999,40.139999,33.180000,29.400000,22.600000,34.719997,57.799999,52.199997,42.360001,29.179998,33.360001,30.920000,40.459999,45.919998,34.719997,32.180000,18.100000,27.320000,16.180000,10.219999,6.260000,11.440000,13.540000,14.920000,16.980000,5.100000,3.620000,9.559999,8.080000,5.100000,0.000000,5.100000,6.260000,6.260000,7.240000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,6.260000,6.260000,8.080000,8.860000,12.000000,10.219999,8.860000,13.540000,16.180000,18.799999,20.139999,20.459999
