Script started on Mon Aug 12 13:16:10 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;74r[H[2J[H[2J










-,-,-
430.0,1152.0,641.0
428.0,2040.0,836.0
397.0,1885.0,810.0
334.0,1425.0,786.0
180.0,810.0,1026.0
188.0,798.0,934.0
164.0,819.0,817.0
110.0,746.0,828.0
91.0,633.0,824.0
55.0,578.0,720.0
40.0,450.0,622.0
14.0,616.0,699.0
9.0,709.0,771.0
-8.0,794.0,674.0
-30.0,659.0,723.0
-23.0,886.0,501.0
-18.0,552.0,942.0
-54.0,419.0,1033.0
-95.0,520.0,860.0
-70.0,778.0,878.0
-63.0,758.0,830.0
-50.0,792.0,812.0
-72.0,750.0,836.0
-75.0,572.0,888.0
-56.0,700.0,855.0
-46.0,666.0,842.0
-55.0,612.0,793.0
-71.0,567.0,810.0
-98.0,698.0,818.0
-89.0,621.0,778.0
-85.0,659.0,840.0
-82.0,680.0,770.0
-67.0,620.0,793.0
-65.0,661.0,808.0


















 -,-,-
-330.0,623.0,108.0
-368.0,718.0,403.0
-486.0,976.0,700.0
-488.0,960.0,774.0
-538.0,821.0,681.0
-570.0,768.0,864.0
-667.0,769.0,655.0
-713.0,789.0,465.0
-826.0,246.0,716.0
-713.0,187.0,807.0
-497.0,313.0,540.0
-132.0,304.0,120.0
-83.0,239.0,394.0
99.0,645.0,166.0
392.0,1836.0,-684.0
425.0,1715.0,-570.0
565.0,1840.0,-389.0
772.0,1784.0,86.0
726.0,1346.0,583.0
469.0,1055.0,1243.0
-222.0,884.0,2040.0
-203.0,987.0,2040.0
-205.0,726.0,2040.0
-136.0,238.0,1612.0
-98.0,-26.0,1362.0
-126.0,56.0,1350.0
-14.0,230.0,668.0
3.0,73.0,429.0
-76.0,-361.0,-50.0
-194.0,-492.0,-1350.0
-98.0,-91.0,-916.0
-13.0,97.0,-766.0
306.0,-230.0,-398.0
479.0,-8.0,-125.0
653.0,281.0,47.0
1028.0,1838.0,784.0
927.0,1716.0,813.0
977.0,1878.0,1035.0
992.0,1850.0,188.0
982.0,1945.0,233.0
965.0,1993.0,166.0
1026.0,1844.0,-64.0
985.0,1582.0,-400.0
942.0,1330.0,-263.0
844.0,418.0,-382.0
761.0,224.0,-438.0
506.0,5.0,-242.0
14.0,100.0,212.0
-139.0,140.0,412.0
-241.0,248.0,558.0
-524.0,610.0,1548.0
-505.0,556.0,1285.0
-494.0,488.0,1088.0
-452.0,404.0,992.0
-459.0,286.0,941.0
-442.0,467.0,853.0
-382.0,584.0,828.0
-397.0,517.0,846.0
-410.0,415.0,819.0
-436.0,330.0,946.0
-439.0,282.0,870.0
-449.0,318.0,780.0
-484.0,406.0,826.0
-481.0,356.0,913.0
-476.0,446.0,739.0
-458.0,358.0,888.0
-435.0,462.0,936.0
-446.0,322.0,916.0
-418.0,366.0,816.0
-435.0,409.0,844.0
-436.0,411.0,855.0


















 -,-,-
-695.0,426.0,1376.0
-694.0,816.0,1157.0
-534.0,1532.0,642.0
-518.0,1404.0,642.0
-438.0,1156.0,261.0
-330.0,730.0,-358.0
-322.0,571.0,-246.0
-292.0,270.0,-232.0
-140.0,-506.0,-560.0
-71.0,-662.0,-619.0
132.0,-892.0,-719.0
924.0,-1496.0,-926.0
1358.0,-794.0,-600.0
1699.0,623.0,79.0
1414.0,2040.0,1160.0
1061.0,2040.0,1175.0
707.0,2040.0,1187.0
216.0,2040.0,1260.0
203.0,1833.0,1167.0
215.0,1198.0,1111.0
80.0,302.0,1012.0
46.0,44.0,681.0
-46.0,-221.0,459.0
-244.0,-456.0,462.0
-255.0,-539.0,360.0
-180.0,-631.0,333.0
160.0,-846.0,318.0
443.0,-540.0,473.0
700.0,272.0,298.0
1124.0,2040.0,-156.0
909.0,2040.0,171.0
741.0,1996.0,166.0
304.0,1276.0,344.0
259.0,1301.0,345.0
240.0,1169.0,356.0
152.0,836.0,336.0
148.0,820.0,516.0
85.0,698.0,450.0
14.0,814.0,382.0
5.0,804.0,572.0
-14.0,775.0,720.0
-90.0,696.0,676.0
-135.0,638.0,614.0
-137.0,817.0,593.0
-162.0,612.0,860.0
-193.0,335.0,954.0
-185.0,494.0,890.0
-160.0,524.0,452.0
-194.0,598.0,644.0
-200.0,736.0,781.0
-248.0,590.0,588.0
-227.0,609.0,776.0
-219.0,596.0,771.0
-224.0,578.0,704.0
-229.0,610.0,749.0
-232.0,608.0,808.0
-252.0,726.0,968.0
-241.0,697.0,867.0
-244.0,610.0,824.0
-236.0,636.0,666.0
-240.0,634.0,686.0
-285.0,583.0,833.0
-244.0,834.0,480.0
-259.0,781.0,647.0
-259.0,698.0,739.0
-278.0,600.0,762.0
-270.0,645.0,759.0
-271.0,603.0,736.0
-264.0,650.0,720.0
-257.0,644.0,708.0
-261.0,629.0,728.0
-248.0,610.0,778.0
-251.0,616.0,794.0
-263.0,599.0,772.0
-250.0,578.0,774.0
-268.0,559.0,787.0


















 -,-,-
-345.0,538.0,809.0
-325.0,668.0,809.0
-276.0,638.0,866.0
-289.0,588.0,800.0
-284.0,546.0,743.0
-268.0,464.0,758.0
-269.0,420.0,761.0
-278.0,473.0,786.0
-358.0,666.0,912.0
-419.0,652.0,961.0
-503.0,651.0,956.0
-690.0,588.0,768.0
-726.0,551.0,744.0
-696.0,568.0,911.0
-714.0,438.0,874.0
-622.0,542.0,551.0
-553.0,542.0,663.0
-330.0,550.0,706.0
-297.0,422.0,631.0
-139.0,537.0,752.0
130.0,456.0,972.0
187.0,435.0,984.0
275.0,503.0,1041.0
336.0,442.0,1222.0
251.0,295.0,1107.0
178.0,369.0,1012.0
-42.0,380.0,890.0
-40.0,501.0,892.0
-40.0,529.0,884.0
-46.0,376.0,1038.0
-16.0,392.0,1047.0
19.0,462.0,1066.0
34.0,430.0,1162.0
13.0,449.0,1036.0
54.0,513.0,845.0
-352.0,14.0,812.0
-404.0,146.0,639.0
-482.0,441.0,644.0
-674.0,236.0,922.0
-605.0,269.0,1026.0
-542.0,407.0,1067.0
-364.0,338.0,1054.0
-359.0,354.0,944.0
-305.0,381.0,848.0
-248.0,572.0,906.0
-256.0,534.0,1022.0
-270.0,291.0,926.0
-232.0,234.0,838.0
-243.0,361.0,886.0
-249.0,314.0,875.0
-284.0,182.0,830.0
-276.0,350.0,872.0
-279.0,330.0,938.0
-272.0,404.0,998.0


















 -,-,-
-605.0,468.0,616.0
-616.0,488.0,546.0
-606.0,502.0,642.0
-609.0,565.0,709.0
-622.0,770.0,693.0
-602.0,1142.0,572.0
-669.0,1029.0,639.0
-692.0,1017.0,668.0
-824.0,826.0,608.0
-813.0,864.0,643.0
-751.0,847.0,683.0
-642.0,446.0,702.0
-636.0,368.0,657.0
-563.0,405.0,521.0
-512.0,318.0,244.0
-511.0,232.0,238.0
-480.0,81.0,250.0
-440.0,-410.0,282.0
-412.0,-679.0,346.0
-285.0,-972.0,302.0
412.0,-1258.0,536.0
710.0,-341.0,958.0
872.0,756.0,1109.0
700.0,2040.0,238.0
549.0,2040.0,235.0
473.0,2040.0,49.0
402.0,1850.0,-240.0
460.0,1692.0,-464.0
560.0,1454.0,-338.0
640.0,728.0,262.0
651.0,618.0,507.0
612.0,514.0,874.0
268.0,480.0,1834.0
205.0,531.0,1795.0
85.0,648.0,1840.0
-34.0,998.0,1996.0
-13.0,954.0,1922.0
45.0,1010.0,1675.0
98.0,1044.0,1296.0
166.0,947.0,1173.0
227.0,928.0,920.0
274.0,870.0,70.0
218.0,698.0,48.0
153.0,501.0,0.0
-86.0,300.0,-372.0
-136.0,372.0,-298.0
-217.0,409.0,-200.0
-370.0,686.0,166.0
-403.0,725.0,249.0
-442.0,749.0,278.0
-526.0,822.0,226.0
-516.0,801.0,326.0
-502.0,818.0,339.0
-476.0,1300.0,444.0
-487.0,966.0,388.0
-504.0,734.0,447.0
-494.0,782.0,486.0
-493.0,789.0,426.0
-494.0,781.0,423.0
-486.0,756.0,454.0
-487.0,835.0,424.0
-501.0,798.0,381.0
-504.0,686.0,486.0
-501.0,746.0,486.0
-489.0,774.0,481.0
-504.0,792.0,378.0
-495.0,776.0,444.0
-486.0,724.0,409.0
-484.0,652.0,286.0
-467.0,745.0,361.0
-474.0,783.0,413.0
-470.0,742.0,330.0
-468.0,762.0,324.0
-461.0,860.0,399.0
-492.0,706.0,324.0


















 -,-,-
-454.0,773.0,-301.0
-499.0,793.0,105.0
-512.0,558.0,676.0
-482.0,500.0,489.0
-455.0,180.0,504.0
-230.0,-10.0,266.0
-125.0,124.0,422.0
-17.0,579.0,376.0
144.0,1274.0,42.0
162.0,1480.0,124.0
260.0,1667.0,157.0
354.0,2040.0,122.0
451.0,2040.0,-180.0
551.0,2040.0,-602.0
634.0,1332.0,-1230.0
601.0,994.0,-982.0
522.0,685.0,-681.0
246.0,-24.0,-544.0
213.0,-62.0,-451.0
94.0,59.0,-78.0
-176.0,256.0,244.0
-178.0,262.0,141.0
-161.0,382.0,275.0
-102.0,570.0,462.0
-124.0,893.0,719.0
-155.0,1149.0,738.0
-180.0,1394.0,174.0
-209.0,1443.0,-96.0
-132.0,1545.0,-288.0
-220.0,1364.0,32.0
-206.0,1420.0,447.0
-188.0,1136.0,454.0
-116.0,950.0,78.0
-135.0,1123.0,-134.0
-122.0,1230.0,-264.0
50.0,1088.0,-556.0
76.0,895.0,-804.0
58.0,519.0,-1091.0
14.0,206.0,-1282.0
23.0,424.0,-1088.0
8.0,1232.0,-708.0
-6.0,2040.0,-492.0
97.0,2040.0,-512.0
56.0,1204.0,-451.0
-286.0,-226.0,300.0
-379.0,-222.0,197.0
-434.0,37.0,124.0
-486.0,302.0,54.0
-465.0,112.0,-28.0
-447.0,-334.0,-107.0
40.0,-1974.0,108.0
600.0,-994.0,261.0
837.0,523.0,145.0
646.0,2040.0,-438.0
534.0,1559.0,-317.0
421.0,1355.0,-98.0
366.0,1488.0,-292.0
355.0,1593.0,-60.0
318.0,1471.0,23.0
354.0,1268.0,86.0
341.0,1241.0,168.0
301.0,1088.0,58.0
268.0,1018.0,200.0
266.0,1074.0,154.0
278.0,1075.0,117.0
226.0,936.0,312.0
213.0,953.0,290.0
178.0,960.0,304.0
132.0,934.0,324.0
112.0,946.0,352.0
95.0,955.0,326.0
60.0,1036.0,212.0
47.0,971.0,154.0
32.0,881.0,377.0
6.0,768.0,456.0
-7.0,857.0,400.0
-11.0,890.0,219.0
-38.0,746.0,508.0
-32.0,916.0,456.0
-30.0,890.0,509.0
-36.0,934.0,438.0
-29.0,954.0,489.0
-20.0,932.0,452.0
-36.0,882.0,372.0


















 -,-,-
-564.0,528.0,547.0
-526.0,643.0,566.0
-530.0,582.0,662.0
-537.0,577.0,625.0
-533.0,589.0,633.0
-538.0,668.0,642.0
-546.0,614.0,624.0
-553.0,597.0,603.0
-534.0,580.0,584.0
-544.0,534.0,612.0
-542.0,606.0,653.0
-530.0,672.0,658.0
-540.0,566.0,651.0
-535.0,548.0,669.0
-512.0,642.0,648.0
-522.0,560.0,671.0
-511.0,591.0,634.0
-490.0,742.0,644.0
-512.0,688.0,609.0
-521.0,707.0,521.0
-534.0,574.0,604.0
-528.0,536.0,659.0
-520.0,578.0,649.0
-540.0,512.0,640.0
-546.0,524.0,662.0
-542.0,615.0,653.0
-524.0,576.0,634.0
-537.0,546.0,666.0
-537.0,558.0,663.0
-540.0,572.0,554.0
-537.0,551.0,615.0
-527.0,617.0,658.0
-524.0,590.0,562.0
-531.0,615.0,621.0
-520.0,767.0,660.0
-560.0,-470.0,748.0
-548.0,-155.0,674.0
-387.0,943.0,201.0
-592.0,-1272.0,1214.0
-525.0,-755.0,1375.0
-409.0,643.0,458.0
-656.0,-906.0,794.0
-526.0,391.0,801.0
-533.0,57.0,783.0
-528.0,458.0,532.0
-464.0,1249.0,549.0
-570.0,-223.0,699.0
-412.0,1032.0,898.0
-427.0,1236.0,489.0
-518.0,52.0,845.0
-304.0,2040.0,798.0
-442.0,976.0,300.0
-463.0,754.0,719.0
-494.0,654.0,1338.0
-495.0,630.0,981.0
-481.0,679.0,626.0
-516.0,224.0,668.0
-494.0,402.0,678.0
-479.0,457.0,684.0
-482.0,598.0,722.0
-483.0,692.0,685.0
-492.0,610.0,743.0
-488.0,522.0,712.0
-493.0,505.0,703.0
-502.0,503.0,778.0
-502.0,556.0,672.0
-500.0,515.0,738.0
-514.0,552.0,669.0
-486.0,532.0,778.0
-492.0,528.0,743.0
-485.0,555.0,752.0
-488.0,516.0,618.0
-489.0,531.0,675.0
-496.0,552.0,705.0
-490.0,574.0,690.0
-495.0,557.0,669.0
-483.0,520.0,708.0
-480.0,576.0,776.0
-490.0,504.0,727.0
-480.0,575.0,760.0
-490.0,580.0,652.0


















 -,-,-
-596.0,449.0,695.0
-577.0,654.0,660.0
-590.0,666.0,908.0
-587.0,596.0,953.0
-575.0,559.0,741.0
-572.0,312.0,272.0
-537.0,513.0,368.0
-513.0,705.0,389.0
-590.0,512.0,644.0
-583.0,412.0,611.0
-576.0,494.0,578.0
-562.0,972.0,604.0
-543.0,1024.0,583.0
-577.0,938.0,490.0
-526.0,754.0,370.0
-585.0,-234.0,711.0
-487.0,-779.0,826.0
-134.0,2040.0,-576.0
-138.0,2040.0,-1165.0
-335.0,0.0,176.0
-172.0,-170.0,2040.0
-236.0,935.0,344.0
-400.0,475.0,-65.0
-626.0,-1454.0,2040.0
-467.0,293.0,1141.0
-526.0,162.0,378.0
-568.0,-584.0,1560.0
-491.0,557.0,1137.0
-542.0,561.0,692.0
-532.0,502.0,754.0
-535.0,473.0,707.0
-520.0,619.0,689.0
-516.0,790.0,424.0
-519.0,627.0,546.0
-522.0,568.0,605.0
-546.0,444.0,708.0
-545.0,517.0,632.0
-543.0,577.0,582.0
-524.0,590.0,598.0
-530.0,577.0,757.0
-540.0,671.0,713.0
-568.0,430.0,648.0
-552.0,462.0,686.0
-533.0,534.0,643.0
-536.0,584.0,692.0
-528.0,576.0,652.0
-526.0,582.0,655.0
-516.0,560.0,514.0
-520.0,564.0,656.0
[7mReally kill this window [y/n][27m[K
�                                                                                                                                                                                                                                             [74;2H[?1l>[74;1H
[?1049l[screen is terminating]
bash-3.2$ exit
exit

Script done on Mon Aug 12 13:17:21 2019
